skill_id,skill,Taxonomy ID,taxonomy_location,Similarity Score
422,Calibration and testing of instrumentation systems for hydrogen processes,2.3.2,"2 Maintenance and Monitoring of Hydrogen Equipment
+-- 3 Functional Testing of Equipment
    +-- 2 Calibration and Adjustment",0.7852560110985162
422,Calibration and testing of instrumentation systems for hydrogen processes,2.3.2.1,"2 Maintenance and Monitoring of Hydrogen Equipment
+-- 3 Functional Testing of Equipment
    +-- 2 Calibration and Adjustment
        +-- 1 Sensor Calibration",0.755683253294499
422,Calibration and testing of instrumentation systems for hydrogen processes,2.3,"2 Maintenance and Monitoring of Hydrogen Equipment
+-- 3 Functional Testing of Equipment",0.7540893600672163
422,Calibration and testing of instrumentation systems for hydrogen processes,2.3.2.2,"2 Maintenance and Monitoring of Hydrogen Equipment
+-- 3 Functional Testing of Equipment
    +-- 2 Calibration and Adjustment
        +-- 2 Equipment Calibration",0.7482034795196264
422,Calibration and testing of instrumentation systems for hydrogen processes,2.2.1,"2 Maintenance and Monitoring of Hydrogen Equipment
+-- 2 Measurement of Equipment Integrity
    +-- 1 Pressure Testing",0.7439146588535525
422,Calibration and testing of instrumentation systems for hydrogen processes,2.3.1,"2 Maintenance and Monitoring of Hydrogen Equipment
+-- 3 Functional Testing of Equipment
    +-- 1 Operational Testing",0.7369776177635802
422,Calibration and testing of instrumentation systems for hydrogen processes,24.3,"24 Integration of Hydrogen System Components
+-- 3 Testing and Validation of Integrated Systems",0.7253694565191672
422,Calibration and testing of instrumentation systems for hydrogen processes,2.3.1.1,"2 Maintenance and Monitoring of Hydrogen Equipment
+-- 3 Functional Testing of Equipment
    +-- 1 Operational Testing
        +-- 1 Checking Vessel Integrity",0.7204074853467581
422,Calibration and testing of instrumentation systems for hydrogen processes,24.3.2,"24 Integration of Hydrogen System Components
+-- 3 Testing and Validation of Integrated Systems
    +-- 2 System-Level Validation",0.7148639041954618
423,Selection and design of air separation units for hydrogen pressure and temperature variations,10.2,"10 Cooling Systems in Hydrogen Production Plants
+-- 2 Operation of Cooling Systems",0.5649383342646255
423,Selection and design of air separation units for hydrogen pressure and temperature variations,6.1,"6 High-Pressure Hydrogen Gas Systems
+-- 1 Hydrogen Pressure Considerations",0.5637258360811735
423,Selection and design of air separation units for hydrogen pressure and temperature variations,6.1.1,"6 High-Pressure Hydrogen Gas Systems
+-- 1 Hydrogen Pressure Considerations
    +-- 1 Comparative Pressure Analysis",0.5554843270065112
423,Selection and design of air separation units for hydrogen pressure and temperature variations,6,6 High-Pressure Hydrogen Gas Systems,0.5524574897840695
423,Selection and design of air separation units for hydrogen pressure and temperature variations,6.2,"6 High-Pressure Hydrogen Gas Systems
+-- 2 Materials Selection for Hydrogen Pipelines",0.5511431250723235
423,Selection and design of air separation units for hydrogen pressure and temperature variations,10,10 Cooling Systems in Hydrogen Production Plants,0.5504186646425652
423,Selection and design of air separation units for hydrogen pressure and temperature variations,10.2.2,"10 Cooling Systems in Hydrogen Production Plants
+-- 2 Operation of Cooling Systems
    +-- 2 Flow and Heat Exchange Processes",0.5455803886444965
423,Selection and design of air separation units for hydrogen pressure and temperature variations,13.1,"13 Hydrogen Compression and Storage
+-- 1 Conversion of Hydrogen to Compressed Gas",0.5376885231137336
423,Selection and design of air separation units for hydrogen pressure and temperature variations,10.2.3,"10 Cooling Systems in Hydrogen Production Plants
+-- 2 Operation of Cooling Systems
    +-- 3 Control Systems for Temperature Regulation",0.5362616801797195
423,Selection and design of air separation units for hydrogen pressure and temperature variations,10.4.1,"10 Cooling Systems in Hydrogen Production Plants
+-- 4 Maintenance and Monitoring
    +-- 1 Routine Maintenance Procedures",0.5353687721827571
423,Selection and design of air separation units for hydrogen pressure and temperature variations,15.3.1.1,"15 Hydrogen Conversion to Chemical Carriers
+-- 3 Storage of Hydrogen Carriers
    +-- 1 Storage Requirements for Ammonia
        +-- 1 Pressure and Temperature Considerations",0.5352513471858718
423,Selection and design of air separation units for hydrogen pressure and temperature variations,10.4,"10 Cooling Systems in Hydrogen Production Plants
+-- 4 Maintenance and Monitoring",0.5335092909516852
423,Selection and design of air separation units for hydrogen pressure and temperature variations,13,13 Hydrogen Compression and Storage,0.533370891152693
423,Selection and design of air separation units for hydrogen pressure and temperature variations,6.4,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning",0.5316007394879625
423,Selection and design of air separation units for hydrogen pressure and temperature variations,10.2.1,"10 Cooling Systems in Hydrogen Production Plants
+-- 2 Operation of Cooling Systems
    +-- 1 Cooling Mechanisms and Principles",0.5303334530124425
423,Selection and design of air separation units for hydrogen pressure and temperature variations,10.1,"10 Cooling Systems in Hydrogen Production Plants
+-- 1 Types of Cooling Systems",0.5290582797198714
423,Selection and design of air separation units for hydrogen pressure and temperature variations,6.4.2.2,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 2 Operation and Maintenance
        +-- 2 Pressure Control Systems",0.5286966823511945
423,Selection and design of air separation units for hydrogen pressure and temperature variations,10.1.2,"10 Cooling Systems in Hydrogen Production Plants
+-- 1 Types of Cooling Systems
    +-- 2 Cooling Systems for Compressors",0.5279753447639547
423,Selection and design of air separation units for hydrogen pressure and temperature variations,6.4.2.1,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 2 Operation and Maintenance
        +-- 1 Monitoring and Inspection",0.5252965967760126
423,Selection and design of air separation units for hydrogen pressure and temperature variations,13.3.2.1,"13 Hydrogen Compression and Storage
+-- 3 Storage of Compressed Hydrogen
    +-- 2 Safety and Regulatory Requirements
        +-- 1 Pressure Relief Devices",0.5238879591482433
423,Selection and design of air separation units for hydrogen pressure and temperature variations,13.3.2,"13 Hydrogen Compression and Storage
+-- 3 Storage of Compressed Hydrogen
    +-- 2 Safety and Regulatory Requirements",0.5217984038718544
423,Selection and design of air separation units for hydrogen pressure and temperature variations,13.1.2,"13 Hydrogen Compression and Storage
+-- 1 Conversion of Hydrogen to Compressed Gas
    +-- 2 Compression Technologies",0.5151666411632094
423,Selection and design of air separation units for hydrogen pressure and temperature variations,6.4.2,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 2 Operation and Maintenance",0.5147431686435759
423,Selection and design of air separation units for hydrogen pressure and temperature variations,13.3.3,"13 Hydrogen Compression and Storage
+-- 3 Storage of Compressed Hydrogen
    +-- 3 Maintenance and Monitoring of Storage Systems",0.5134124861977903
423,Selection and design of air separation units for hydrogen pressure and temperature variations,6.3,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction",0.5125276195770816
423,Selection and design of air separation units for hydrogen pressure and temperature variations,10.4.2,"10 Cooling Systems in Hydrogen Production Plants
+-- 4 Maintenance and Monitoring
    +-- 2 Monitoring System Performance",0.5108918686553338
423,Selection and design of air separation units for hydrogen pressure and temperature variations,13.2,"13 Hydrogen Compression and Storage
+-- 2 Material Properties of Compressed Hydrogen",0.5101461563715273
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.2,"6 High-Pressure Hydrogen Gas Systems
+-- 2 Materials Selection for Hydrogen Pipelines",0.5479124074741444
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.1,"6 High-Pressure Hydrogen Gas Systems
+-- 1 Hydrogen Pressure Considerations",0.5402365623177889
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.3,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction",0.5258342426955503
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.3.1,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction
    +-- 1 Design Considerations for Hydrogen Pipelines",0.5183664943090989
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.4,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning",0.5125087736567697
424,Selection and design of vessels for hydrogen pressure and temperature variations,13.3.1,"13 Hydrogen Compression and Storage
+-- 3 Storage of Compressed Hydrogen
    +-- 1 Types of Storage Vessels",0.5107500414263518
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.2.2,"6 High-Pressure Hydrogen Gas Systems
+-- 2 Materials Selection for Hydrogen Pipelines
    +-- 2 Comparison with Natural Gas Pipeline Materials",0.5086216490560075
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.4.1,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 1 Safety Protocols for High-Pressure Hydrogen",0.5065012503919433
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.1.1,"6 High-Pressure Hydrogen Gas Systems
+-- 1 Hydrogen Pressure Considerations
    +-- 1 Comparative Pressure Analysis",0.5044899756494065
424,Selection and design of vessels for hydrogen pressure and temperature variations,6,6 High-Pressure Hydrogen Gas Systems,0.5034267431187219
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.4.2.1,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 2 Operation and Maintenance
        +-- 1 Monitoring and Inspection",0.5013215357821476
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.4.2,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 2 Operation and Maintenance",0.5006189746091041
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.3.2,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction
    +-- 2 Construction Best Practices",0.5004392699710303
424,Selection and design of vessels for hydrogen pressure and temperature variations,6.3.1.3,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction
    +-- 1 Design Considerations for Hydrogen Pipelines
        +-- 3 Thermal Expansion and Contraction",0.4939440499537363
425,Selection and design of piping systems and fittings for hydrogen conditions,6.2,"6 High-Pressure Hydrogen Gas Systems
+-- 2 Materials Selection for Hydrogen Pipelines",0.6491946219698881
425,Selection and design of piping systems and fittings for hydrogen conditions,6.4.1,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 1 Safety Protocols for High-Pressure Hydrogen",0.6349629612056465
425,Selection and design of piping systems and fittings for hydrogen conditions,6.4,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning",0.6272771339948743
425,Selection and design of piping systems and fittings for hydrogen conditions,6.3.1,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction
    +-- 1 Design Considerations for Hydrogen Pipelines",0.6162377767250982
425,Selection and design of piping systems and fittings for hydrogen conditions,6.3.2.2,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction
    +-- 2 Construction Best Practices
        +-- 2 Installation and Testing Procedures",0.6135164696491443
425,Selection and design of piping systems and fittings for hydrogen conditions,9,9 Interpretation and Application of Technical Drawings in Hydrogen Systems,0.6107378844611333
425,Selection and design of piping systems and fittings for hydrogen conditions,6.3,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction",0.6102864092991912
425,Selection and design of piping systems and fittings for hydrogen conditions,6.4.2,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 2 Operation and Maintenance",0.6079477745257912
425,Selection and design of piping systems and fittings for hydrogen conditions,6.4.1.1,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 1 Safety Protocols for High-Pressure Hydrogen
        +-- 1 Risk Assessment and Mitigation",0.6035616378981986
